TimestampSync,Accel_LN_X,Accel_LN_Y,Accel_LN_Z,Battery,Range,Skin_Conductance,Skin_Resistance,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y_CAL,Mag_Z,
1.749450965312213E12,8.369565217391305,0.967391304347826,8.141304347826086,4140.65934065934,2.0,2.512087912087912,398.0752405949256,-23.725190839694655,0.8091603053435115,2.748091603053435,-0.2653673163418291,0.10044977511244378,-0.9820089955022488,
1.7494509653317446E12,8.380434782608695,1.0108695652173914,8.152173913043478,4140.65934065934,2.0,2.5106227106227106,398.3075576305807,-23.832061068702288,0.916030534351145,2.900763358778626,-0.2653673163418291,0.0914542728635682,-0.9880059970014993,
1.7494509653512764E12,8.402173913043478,0.967391304347826,8.152173913043478,4137.728937728937,2.0,2.5106227106227106,398.3075576305807,-24.12213740458015,0.8549618320610687,2.8091603053435112,-0.2608695652173913,0.0944527736131934,-0.9745127436281859,
1.749450965370808E12,8.402173913043478,1.0,8.141304347826086,4139.194139194139,2.0,2.5106227106227106,398.3075576305807,-23.98473282442748,0.33587786259541985,3.3740458015267176,-0.2638680659670165,0.10194902548725637,-0.9805097451274363,
1.7494509653903398E12,8.41304347826087,0.9782608695652174,8.119565217391305,4115.750915750916,2.0,2.5106227106227106,398.3075576305807,-24.30534351145038,0.6106870229007634,3.6030534351145036,-0.26686656671664166,0.09895052473763118,-0.9820089955022488,
1.7494509654098716E12,8.41304347826087,0.9891304347826086,8.130434782608695,4140.65934065934,2.0,2.509157509157509,398.54014598540147,-23.801526717557252,0.9618320610687022,3.8167938931297707,-0.27136431784107945,0.10494752623688156,-0.9775112443778111,
1.7494509654294033E12,8.391304347826086,1.0,8.141304347826086,4140.65934065934,2.0,2.509157509157509,398.54014598540147,-23.893129770992367,1.465648854961832,3.4351145038167936,-0.26836581709145424,0.10194902548725637,-0.9775112443778111,
1.749450965448935E12,8.402173913043478,1.0,8.130434782608695,4133.333333333333,2.0,2.507692307692308,398.7730061349693,-23.63358778625954,1.3587786259541985,3.6488549618320607,-0.2623688155922039,0.1199400299850075,-0.9805097451274363,
1.7494509654684668E12,8.380434782608695,1.0,8.16304347826087,4140.65934065934,2.0,2.507692307692308,398.7730061349693,-23.679389312977097,1.5877862595419847,3.480916030534351,-0.2638680659670165,0.08995502248875561,-0.9895052473763118,
1.7494509654879985E12,8.358695652173912,0.9891304347826086,8.16304347826087,4140.65934065934,2.0,2.506227106227106,399.00613855597777,-23.78625954198473,1.7099236641221374,3.5572519083969465,-0.2653673163418291,0.10644677661169415,-0.9805097451274363,
1.7494509655075303E12,8.347826086956522,1.0,8.141304347826086,4140.65934065934,2.0,2.506227106227106,399.00613855597777,-23.908396946564885,1.5114503816793892,3.297709923664122,-0.27136431784107945,0.10344827586206896,-0.9865067466266866,
1.749450965527062E12,8.380434782608695,1.0108695652173914,8.152173913043478,4140.65934065934,2.0,2.506227106227106,399.00613855597777,-24.015267175572518,0.9465648854961831,3.3740458015267176,-0.27586206896551724,0.10644677661169415,-0.9835082458770614,
1.7494509655465938E12,8.358695652173912,1.0,8.141304347826086,4117.216117216117,2.0,2.5047619047619047,399.23954372623575,-23.96946564885496,0.6870229007633587,3.0534351145038165,-0.2788605697151424,0.0944527736131934,-0.9745127436281859,
1.7494509655661255E12,8.391304347826086,1.0,8.152173913043478,4140.65934065934,2.0,2.5047619047619047,399.23954372623575,-24.412213740458014,0.6564885496183206,3.4351145038167936,-0.27136431784107945,0.0944527736131934,-0.9775112443778111,
1.7494509655856572E12,8.41304347826087,0.9891304347826086,8.16304347826087,4140.65934065934,2.0,2.5032967032967033,399.47322212467077,-24.48854961832061,1.083969465648855,3.541984732824427,-0.2698650674662669,0.095952023988006,-0.9895052473763118,
1.749450965605189E12,8.41304347826087,0.9891304347826086,8.141304347826086,4133.333333333333,2.0,2.501831501831502,399.7071742313324,-24.381679389312975,1.3740458015267174,3.618320610687023,-0.27436281859070466,0.10344827586206896,-0.9790104947526237,
1.7494509656247207E12,8.380434782608695,0.9891304347826086,8.141304347826086,4142.124542124542,2.0,2.501831501831502,399.7071742313324,-24.335877862595417,1.099236641221374,3.5877862595419847,-0.2623688155922039,0.11244377811094453,-0.9835082458770614,
1.7494509656442524E12,8.391304347826086,1.0,8.141304347826086,4140.65934065934,2.0,2.501831501831502,399.7071742313324,-24.015267175572518,1.0534351145038168,3.2671755725190836,-0.2653673163418291,0.10344827586206896,-0.9805097451274363,
1.7494509656637842E12,8.369565217391305,1.0108695652173914,8.119565217391305,4139.194139194139,2.0,2.498901098901099,400.1759014951627,-24.259541984732824,1.2366412213740459,3.49618320610687,-0.2698650674662669,0.08695652173913043,-0.9865067466266866,
1.749450965683316E12,8.380434782608695,1.0108695652173914,8.152173913043478,4139.194139194139,2.0,2.498901098901099,400.1759014951627,-24.15267175572519,1.3282442748091603,3.49618320610687,-0.26686656671664166,0.09745127436281859,-0.9820089955022488,
1.7494509657028477E12,8.369565217391305,1.0217391304347825,8.152173913043478,4115.750915750916,2.0,2.4974358974358974,400.4106776180698,-24.12213740458015,1.1450381679389312,3.709923664122137,-0.26686656671664166,0.0914542728635682,-0.9805097451274363,
1.7494509657223794E12,8.369565217391305,0.9891304347826086,8.152173913043478,4140.65934065934,2.0,2.495970695970696,400.6457293806868,-24.12213740458015,1.2519083969465647,3.3740458015267176,-0.26836581709145424,0.09745127436281859,-0.9760119940029984,
1.7494509657419111E12,8.380434782608695,1.0,8.16304347826087,4140.65934065934,2.0,2.495970695970696,400.6457293806868,-24.366412213740457,1.083969465648855,3.3893129770992365,-0.27436281859070466,0.10194902548725637,-0.9775112443778111,
1.7494509657614429E12,8.402173913043478,0.9782608695652174,8.152173913043478,4134.798534798534,2.0,2.495970695970696,400.6457293806868,-24.213740458015266,0.7022900763358778,3.3740458015267176,-0.26686656671664166,0.10044977511244378,-0.9865067466266866,
1.7494509657809746E12,8.391304347826086,1.0,8.17391304347826,4140.65934065934,2.0,2.4945054945054945,400.8810572687225,-24.427480916030532,1.0534351145038168,3.4198473282442747,-0.26836581709145424,0.10344827586206896,-0.9955022488755622,
1.7494509658005063E12,8.358695652173912,1.0108695652173914,8.152173913043478,4140.65934065934,2.0,2.493040293040293,401.1166617690273,-24.610687022900763,1.099236641221374,3.1908396946564883,-0.27136431784107945,0.09745127436281859,-0.9745127436281859,
1.749450965820038E12,8.369565217391305,1.0,8.141304347826086,4140.65934065934,2.0,2.493040293040293,401.1166617690273,-24.427480916030532,1.0381679389312977,3.32824427480916,-0.26686656671664166,0.08695652173913043,-0.9880059970014993,
1.7494509658395698E12,8.380434782608695,1.0,8.16304347826087,4140.65934065934,2.0,2.4915750915750916,401.3525433695972,-24.15267175572519,1.0534351145038168,3.3435114503816794,-0.2698650674662669,0.08995502248875561,-0.9790104947526237,
1.7494509658591016E12,8.369565217391305,1.0108695652173914,8.141304347826086,4114.285714285714,2.0,2.4915750915750916,401.3525433695972,-24.335877862595417,1.0534351145038168,3.5572519083969465,-0.2623688155922039,0.09745127436281859,-0.9820089955022488,
1.7494509658786335E12,8.380434782608695,0.9891304347826086,8.16304347826087,4140.65934065934,2.0,2.49010989010989,401.58870255957635,-24.076335877862594,0.9465648854961831,3.5877862595419847,-0.27436281859070466,0.10494752623688156,-0.985007496251874,
1.7494509658981653E12,8.391304347826086,1.0,8.16304347826087,4140.65934065934,2.0,2.49010989010989,401.58870255957635,-24.30534351145038,0.9007633587786259,3.450381679389313,-0.27136431784107945,0.10194902548725637,-0.985007496251874,
1.749450965917697E12,8.402173913043478,1.0108695652173914,8.152173913043478,4131.868131868132,2.0,2.49010989010989,401.58870255957635,-24.27480916030534,0.5801526717557252,3.236641221374046,-0.26686656671664166,0.09745127436281859,-0.9700149925037481,
1.7494509659372288E12,8.402173913043478,1.0,8.152173913043478,4140.65934065934,2.0,2.49010989010989,401.58870255957635,-24.106870229007633,1.0687022900763359,3.3893129770992365,-0.26686656671664166,0.08845577211394302,-0.9880059970014993,
1.7494509659567605E12,8.369565217391305,0.9782608695652174,8.16304347826087,4140.65934065934,2.0,2.49010989010989,401.58870255957635,-24.396946564885496,1.0534351145038168,3.3435114503816794,-0.2653673163418291,0.095952023988006,-0.9730134932533733,
1.7494509659762922E12,8.391304347826086,1.0,8.17391304347826,4139.194139194139,2.0,2.4886446886446887,401.8251398292611,-24.076335877862594,1.0381679389312977,3.2519083969465647,-0.27436281859070466,0.10194902548725637,-0.9775112443778111,
1.749450965995824E12,8.391304347826086,0.9891304347826086,8.16304347826087,4139.194139194139,2.0,2.4871794871794872,402.06185567010306,-24.259541984732824,0.7786259541984732,3.297709923664122,-0.26686656671664166,0.10194902548725637,-0.985007496251874,
1.7494509660153557E12,8.402173913043478,0.9891304347826086,8.141304347826086,4114.285714285714,2.0,2.4871794871794872,402.06185567010306,-24.534351145038165,0.549618320610687,3.129770992366412,-0.2653673163418291,0.10644677661169415,-0.9880059970014993,
1.7494509660348875E12,8.380434782608695,1.0,8.152173913043478,4104.029304029304,2.0,2.4871794871794872,402.06185567010306,-24.30534351145038,0.8091603053435115,3.0839694656488548,-0.2638680659670165,0.08845577211394302,-0.9895052473763118,
1.7494509660544192E12,8.369565217391305,1.0,8.119565217391305,4139.194139194139,2.0,2.4871794871794872,402.06185567010306,-24.458015267175572,0.7022900763358778,2.946564885496183,-0.26686656671664166,0.0944527736131934,-0.9835082458770614,
1.749450966073951E12,8.391304347826086,1.0326086956521738,8.152173913043478,4131.868131868132,2.0,2.4871794871794872,402.06185567010306,-23.938931297709924,0.6412213740458015,3.16030534351145,-0.2608695652173913,0.08695652173913043,-0.9820089955022488,
1.7494509660934827E12,8.391304347826086,0.9891304347826086,8.17391304347826,4139.194139194139,2.0,2.4857142857142858,402.2988505747126,-24.48854961832061,0.6564885496183206,2.8396946564885495,-0.27136431784107945,0.10494752623688156,-0.9805097451274363,
1.7494509661130144E12,8.347826086956522,1.0326086956521738,8.184782608695652,4139.194139194139,2.0,2.4857142857142858,402.2988505747126,-24.564885496183205,0.8702290076335878,2.7938931297709924,-0.26836581709145424,0.09745127436281859,-0.9745127436281859,
1.7494509661325461E12,8.358695652173912,1.0217391304347825,8.16304347826087,4139.194139194139,2.0,2.4842490842490843,402.5361250368623,-24.458015267175572,0.47328244274809156,2.778625954198473,-0.2788605697151424,0.10494752623688156,-0.9820089955022488,
1.749450966152078E12,8.402173913043478,1.0,8.141304347826086,4139.194139194139,2.0,2.4857142857142858,402.2988505747126,-24.763358778625953,-0.10687022900763359,2.8702290076335877,-0.26686656671664166,0.10494752623688156,-0.9805097451274363,
1.7494509661716096E12,8.41304347826087,1.0217391304347825,8.16304347826087,4115.750915750916,2.0,2.4842490842490843,402.5361250368623,-24.519083969465647,-0.0916030534351145,3.2061068702290076,-0.2623688155922039,0.0944527736131934,-0.985007496251874,
1.7494509661911414E12,8.434782608695652,1.0108695652173914,8.130434782608695,4140.65934065934,2.0,2.482783882783883,402.7736795514901,-24.0,0.2748091603053435,3.312977099236641,-0.2578710644677661,0.095952023988006,-0.9865067466266866,
1.749450966210673E12,8.402173913043478,1.0,8.152173913043478,4140.65934065934,2.0,2.482783882783883,402.7736795514901,-24.259541984732824,1.4351145038167938,3.801526717557252,-0.26836581709145424,0.09295352323838081,-0.985007496251874,
1.7494509662302048E12,8.380434782608695,1.0,8.130434782608695,4131.868131868132,2.0,2.482783882783883,402.7736795514901,-23.893129770992367,1.465648854961832,3.9236641221374042,-0.2593703148425787,0.10644677661169415,-0.9745127436281859,
1.7494509662497366E12,8.380434782608695,1.0,8.141304347826086,4140.65934065934,2.0,2.4813186813186814,403.0115146147033,-23.96946564885496,1.7404580152671756,3.8931297709923665,-0.2698650674662669,0.10644677661169415,-0.9760119940029984,
1.7494509662692683E12,8.41304347826087,0.9891304347826086,8.141304347826086,4140.65934065934,2.0,2.4813186813186814,403.0115146147033,-23.893129770992367,1.1908396946564885,3.465648854961832,-0.2653673163418291,0.10794602698650674,-0.9790104947526237,
1.7494509662888E12,8.391304347826086,1.0326086956521738,8.108695652173912,4140.65934065934,2.0,2.47985347985348,403.24963072378137,-24.259541984732824,1.2366412213740459,3.4045801526717554,-0.26836581709145424,0.0944527736131934,-0.9805097451274363,
1.7494509663083318E12,8.369565217391305,1.0217391304347825,8.152173913043478,4142.124542124542,2.0,2.47985347985348,403.24963072378137,-24.381679389312975,1.4045801526717556,3.49618320610687,-0.2653673163418291,0.10344827586206896,-0.9790104947526237,
1.7494509663278635E12,8.41304347826087,1.0,8.152173913043478,4115.750915750916,2.0,2.47985347985348,403.24963072378137,-24.671755725190838,1.618320610687023,3.7251908396946565,-0.27136431784107945,0.10044977511244378,-0.9745127436281859,
1.7494509663473953E12,8.380434782608695,1.0,8.141304347826086,4142.124542124542,2.0,2.4783882783882785,403.48802837718,-24.671755725190838,1.816793893129771,4.061068702290076,-0.2608695652173913,0.10194902548725637,-0.985007496251874,
1.749450966366927E12,8.391304347826086,1.0,8.152173913043478,4140.65934065934,2.0,2.4783882783882785,403.48802837718,-24.687022900763356,2.183206106870229,3.9083969465648853,-0.2608695652173913,0.10044977511244378,-0.9820089955022488,
1.7494509663864587E12,8.369565217391305,0.967391304347826,8.184782608695652,4131.868131868132,2.0,2.476923076923077,403.72670807453414,-24.50381679389313,2.564885496183206,4.549618320610687,-0.2638680659670165,0.10644677661169415,-0.9760119940029984,
1.7494509664059905E12,8.380434782608695,1.0,8.17391304347826,4140.65934065934,2.0,2.4754578754578755,403.9656703166617,-24.3206106870229,2.3206106870229006,4.091603053435114,-0.2698650674662669,0.12293853073463268,-0.9790104947526237,
1.7494509664255222E12,8.391304347826086,1.0108695652173914,8.152173913043478,4140.65934065934,2.0,2.4754578754578755,403.9656703166617,-24.3206106870229,2.015267175572519,4.290076335877862,-0.2653673163418291,0.09895052473763118,-0.9805097451274363,
1.749450966445054E12,8.347826086956522,1.0217391304347825,8.141304347826086,4140.65934065934,2.0,2.473992673992674,404.20491560556707,-24.244274809160306,1.984732824427481,4.259541984732825,-0.2593703148425787,0.09745127436281859,-0.9895052473763118,
1.7494509664645857E12,8.347826086956522,1.0,8.17391304347826,4133.333333333333,2.0,2.473992673992674,404.20491560556707,-24.015267175572518,1.8778625954198473,4.122137404580153,-0.26686656671664166,0.09295352323838081,-0.9820089955022488,
1.7494509664841174E12,8.358695652173912,1.0,8.17391304347826,4120.14652014652,2.0,2.473992673992674,404.20491560556707,-24.244274809160306,1.6946564885496183,3.877862595419847,-0.2653673163418291,0.10644677661169415,-0.9835082458770614,
1.7494509665036492E12,8.33695652173913,0.9782608695652174,8.195652173913043,4140.65934065934,2.0,2.472527472527473,404.4444444444444,-24.091603053435115,1.114503816793893,4.152671755725191,-0.2593703148425787,0.10194902548725637,-0.9775112443778111,
1.749450966523181E12,8.358695652173912,0.9891304347826086,8.184782608695652,4140.65934065934,2.0,2.472527472527473,404.4444444444444,-24.717557251908396,1.3129770992366412,3.801526717557252,-0.2593703148425787,0.12593703148425786,-0.9805097451274363,
1.749450966542713E12,8.347826086956522,0.9891304347826086,8.195652173913043,4131.868131868132,2.0,2.471062271062271,404.6842573376816,-24.793893129770993,1.129770992366412,3.6030534351145036,-0.26686656671664166,0.09895052473763118,-0.9790104947526237,
1.7494509665622446E12,8.380434782608695,0.9782608695652174,8.152173913043478,4102.5641025641025,2.0,2.471062271062271,404.6842573376816,-24.549618320610687,0.6259541984732824,3.465648854961832,-0.26686656671664166,0.08545727136431784,-0.9775112443778111,
1.7494509665817764E12,8.369565217391305,0.9891304347826086,8.16304347826087,4142.124542124542,2.0,2.4695970695970697,404.9243547908632,-24.595419847328245,0.9618320610687022,3.7557251908396947,-0.26686656671664166,0.11244377811094453,-0.9790104947526237,
1.749450966601308E12,8.369565217391305,0.9565217391304348,8.17391304347826,4139.194139194139,2.0,2.4681318681318682,405.1647373107747,-24.381679389312975,0.9312977099236641,3.49618320610687,-0.25487256371814093,0.10194902548725637,-0.9820089955022488,
1.7494509666208398E12,8.358695652173912,0.967391304347826,8.195652173913043,4140.65934065934,2.0,2.4681318681318682,405.1647373107747,-24.80916030534351,0.9465648854961831,3.3435114503816794,-0.2638680659670165,0.10044977511244378,-0.9805097451274363,
1.7494509666403716E12,8.326086956521738,0.9782608695652174,8.184782608695652,4114.285714285714,2.0,2.4681318681318682,405.1647373107747,-24.50381679389313,0.6412213740458015,3.465648854961832,-0.26836581709145424,0.10644677661169415,-0.9865067466266866,
1.7494509666599033E12,8.369565217391305,0.9891304347826086,8.206521739130434,4140.65934065934,2.0,2.4681318681318682,405.1647373107747,-24.396946564885496,0.6106870229007634,3.2061068702290076,-0.27136431784107945,0.08845577211394302,-0.9895052473763118,
1.749450966679435E12,8.380434782608695,0.9891304347826086,8.16304347826087,4139.194139194139,2.0,2.466666666666667,405.40540540540536,-24.48854961832061,0.6259541984732824,3.114503816793893,-0.272863568215892,0.1199400299850075,-0.9835082458770614,
1.7494509666989668E12,8.391304347826086,0.9891304347826086,8.17391304347826,4130.40293040293,2.0,2.466666666666667,405.40540540540536,-24.198473282442748,0.4580152671755725,2.916030534351145,-0.272863568215892,0.10794602698650674,-0.9760119940029984,
1.7494509667184985E12,8.369565217391305,1.0,8.152173913043478,4139.194139194139,2.0,2.466666666666667,405.40540540540536,-23.923664122137403,0.48854961832061067,3.0229007633587783,-0.2638680659670165,0.0944527736131934,-0.9760119940029984,
1.7494509667380303E12,8.380434782608695,0.967391304347826,8.17391304347826,4140.65934065934,2.0,2.4652014652014658,405.6463595839524,-24.13740458015267,0.48854961832061067,3.312977099236641,-0.2638680659670165,0.095952023988006,-0.985007496251874,
1.749450966757562E12,8.380434782608695,1.0,8.152173913043478,4139.194139194139,2.0,2.4652014652014658,405.6463595839524,-24.213740458015266,0.8854961832061068,3.312977099236641,-0.26686656671664166,0.10794602698650674,-0.9775112443778111,
1.7494509667770938E12,8.380434782608695,1.0,8.184782608695652,4139.194139194139,2.0,2.4652014652014658,405.6463595839524,-24.15267175572519,1.0534351145038168,2.8396946564885495,-0.2653673163418291,0.09895052473763118,-0.9775112443778111,
1.7494509667966255E12,8.369565217391305,0.9782608695652174,8.16304347826087,4124.542124542124,2.0,2.4652014652014658,405.6463595839524,-24.183206106870227,0.7175572519083969,3.129770992366412,-0.2578710644677661,0.09295352323838081,-0.9835082458770614,
1.7494509668161572E12,8.391304347826086,1.0,8.152173913043478,4140.65934065934,2.0,2.4652014652014658,405.6463595839524,-24.15267175572519,0.8854961832061068,2.8091603053435112,-0.2593703148425787,0.10044977511244378,-0.9865067466266866,
1.749450966835689E12,8.391304347826086,1.0108695652173914,8.152173913043478,4139.194139194139,2.0,2.4652014652014658,405.6463595839524,-24.183206106870227,0.7480916030534351,2.8702290076335877,-0.2623688155922039,0.09895052473763118,-0.9700149925037481,
1.7494509668552207E12,8.380434782608695,0.9891304347826086,8.130434782608695,4130.40293040293,2.0,2.463736263736264,405.88760035682424,-24.091603053435115,0.7786259541984732,3.4045801526717554,-0.2698650674662669,0.10044977511244378,-0.9820089955022488,
1.7494509668747524E12,8.380434782608695,1.0108695652173914,8.17391304347826,4140.65934065934,2.0,2.463736263736264,405.88760035682424,-24.47328244274809,0.9770992366412213,3.2061068702290076,-0.26686656671664166,0.10344827586206896,-0.9775112443778111,
1.7494509668942842E12,8.347826086956522,0.9891304347826086,8.184782608695652,4140.65934065934,2.0,2.463736263736264,405.88760035682424,-24.549618320610687,1.0687022900763359,3.0381679389312977,-0.2653673163418291,0.10794602698650674,-0.9895052473763118,
1.749450966913816E12,8.380434782608695,0.9782608695652174,8.184782608695652,4140.65934065934,2.0,2.463736263736264,405.88760035682424,-24.442748091603054,0.41221374045801523,3.2061068702290076,-0.2653673163418291,0.09295352323838081,-0.9805097451274363,
1.7494509669333477E12,8.391304347826086,0.967391304347826,8.16304347826087,4140.65934065934,2.0,2.4622710622710624,406.12912823564415,-24.595419847328245,0.8091603053435115,3.16030534351145,-0.2638680659670165,0.09745127436281859,-0.9775112443778111,
1.7494509669528794E12,8.41304347826087,0.9782608695652174,8.16304347826087,4115.750915750916,2.0,2.4622710622710624,406.12912823564415,-24.335877862595417,0.2748091603053435,3.0229007633587783,-0.26836581709145424,0.10344827586206896,-0.9820089955022488,
1.7494509669724111E12,8.358695652173912,1.0108695652173914,8.152173913043478,4140.65934065934,2.0,2.4622710622710624,406.12912823564415,-23.908396946564885,0.7786259541984732,2.9618320610687023,-0.2638680659670165,0.10344827586206896,-0.9775112443778111,
1.7494509669919429E12,8.391304347826086,1.0108695652173914,8.141304347826086,4140.65934065934,2.0,2.4622710622710624,406.12912823564415,-23.893129770992367,1.0229007633587786,3.236641221374046,-0.27436281859070466,0.10494752623688156,-0.9760119940029984,
1.7494509670114746E12,8.369565217391305,1.0,8.152173913043478,4131.868131868132,2.0,2.4622710622710624,406.12912823564415,-23.938931297709924,1.1755725190839694,3.679389312977099,-0.26836581709145424,0.10644677661169415,-0.9775112443778111,
1.7494509670310063E12,8.369565217391305,1.0326086956521738,8.119565217391305,4140.65934065934,2.0,2.460805860805861,406.3709437332539,-23.96946564885496,0.9465648854961831,3.7557251908396947,-0.2653673163418291,0.09745127436281859,-0.985007496251874,
1.749450967050538E12,8.402173913043478,1.0217391304347825,8.141304347826086,4142.124542124542,2.0,2.460805860805861,406.3709437332539,-24.290076335877863,0.9465648854961831,3.49618320610687,-0.27136431784107945,0.09295352323838081,-0.9820089955022488,
1.7494509670700698E12,8.402173913043478,1.0108695652173914,8.141304347826086,4139.194139194139,2.0,2.460805860805861,406.3709437332539,-24.793893129770993,0.916030534351145,3.5114503816793894,-0.2638680659670165,0.0944527736131934,-0.9745127436281859,
1.7494509670896016E12,8.391304347826086,0.9891304347826086,8.184782608695652,4140.65934065934,2.0,2.45934065934066,406.61304736371756,-25.175572519083968,0.9007633587786259,3.0076335877862594,-0.2653673163418291,0.10344827586206896,-0.9760119940029984,
1.7494509671091333E12,8.41304347826087,0.967391304347826,8.16304347826087,4115.750915750916,2.0,2.45934065934066,406.61304736371756,-25.43511450381679,1.282442748091603,3.801526717557252,-0.2608695652173913,0.10644677661169415,-0.9790104947526237,
1.749450967128665E12,8.369565217391305,0.9891304347826086,8.130434782608695,4140.65934065934,2.0,2.45934065934066,406.61304736371756,-25.083969465648853,1.648854961832061,3.480916030534351,-0.2638680659670165,0.10644677661169415,-0.9835082458770614,
1.7494509671481968E12,8.391304347826086,0.9891304347826086,8.16304347826087,4142.124542124542,2.0,2.45934065934066,406.61304736371756,-25.14503816793893,1.6335877862595418,3.83206106870229,-0.2653673163418291,0.09745127436281859,-0.9805097451274363,
1.7494509671677285E12,8.380434782608695,0.9782608695652174,8.152173913043478,4128.937728937729,2.0,2.457875457875458,406.8554396423249,-24.763358778625953,1.8625954198473282,3.5572519083969465,-0.272863568215892,0.08695652173913043,-0.9805097451274363,
1.7494509671872605E12,8.33695652173913,0.9891304347826086,8.152173913043478,4140.65934065934,2.0,2.457875457875458,406.8554396423249,-24.77862595419847,1.8778625954198473,4.030534351145038,-0.27136431784107945,0.09895052473763118,-0.992503748125937,
1.7494509672067922E12,8.358695652173912,1.0,8.141304347826086,4140.65934065934,2.0,2.456410256410256,407.098121085595,-24.80916030534351,1.2519083969465647,3.877862595419847,-0.2653673163418291,0.10344827586206896,-0.9805097451274363,
1.749450967226324E12,8.391304347826086,1.0217391304347825,8.141304347826086,4140.65934065934,2.0,2.456410256410256,407.098121085595,-24.732824427480914,1.2519083969465647,4.076335877862595,-0.2653673163418291,0.10644677661169415,-0.9895052473763118,
1.7494509672458557E12,8.380434782608695,0.9891304347826086,8.16304347826087,4142.124542124542,2.0,2.454945054945055,407.34109221128017,-24.549618320610687,1.1450381679389312,4.152671755725191,-0.26686656671664166,0.10344827586206896,-0.9805097451274363,
1.7494509672653875E12,8.358695652173912,0.9782608695652174,8.141304347826086,4115.750915750916,2.0,2.456410256410256,407.098121085595,-24.610687022900763,1.7099236641221374,4.305343511450381,-0.2563718140929535,0.12743628185907047,-0.9895052473763118,
1.7494509672849192E12,8.358695652173912,0.967391304347826,8.16304347826087,4102.5641025641025,2.0,2.454945054945055,407.34109221128017,-24.870229007633586,1.114503816793893,3.7557251908396947,-0.2578710644677661,0.10044977511244378,-0.9790104947526237,
1.749450967304451E12,8.369565217391305,0.967391304347826,8.16304347826087,4140.65934065934,2.0,2.4534798534798536,407.5843535383696,-24.870229007633586,1.1450381679389312,3.6946564885496183,-0.2698650674662669,0.10044977511244378,-0.9775112443778111,
1.7494509673239827E12,8.391304347826086,0.967391304347826,8.152173913043478,4128.937728937729,2.0,2.4534798534798536,407.5843535383696,-24.916030534351144,0.8854961832061068,3.3893129770992365,-0.2608695652173913,0.10194902548725637,-0.9880059970014993,
1.7494509673435144E12,8.369565217391305,0.9565217391304348,8.16304347826087,4140.65934065934,2.0,2.4534798534798536,407.5843535383696,-24.641221374045802,0.9007633587786259,3.068702290076336,-0.26836581709145424,0.10344827586206896,-0.9895052473763118,
1.7494509673630461E12,8.358695652173912,0.9782608695652174,8.16304347826087,4140.65934065934,2.0,2.452014652014652,407.8279055870929,-25.068702290076335,1.1755725190839694,3.49618320610687,-0.26836581709145424,0.095952023988006,-0.9865067466266866,
