,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime
46,2.4871794871794872,2.4877563097050808,2.4804438245886864,0.007312485117290286,0,0,0.0,0.0,0.0,0,0.0
47,2.4871794871794872,2.487343659774093,2.4802989020256376,0.007044757749312243,0,0,0.0,0.0,0.0,0,0.0
48,2.4871794871794872,2.486922915030932,2.4801539266626778,0.006768988369071964,0,0,0.0,0.0,0.0,0,0.0
49,2.4871794871794872,2.486490066837725,2.4800089028710097,0.0064811639674944264,0,0,0.0,0.0,0.0,0,0.0
50,2.4857142857142858,2.4860417550788405,2.4798638350314226,0.006177920048158713,0,0,0.0,0.0,0.0,0,0.0
51,2.4857142857142858,2.4855753750611678,2.479718727533882,0.005856647527988399,0,0,0.0,0.0,0.0,0,0.0
52,2.4842490842490843,2.485089129419496,2.4795735847770985,0.005515544643062458,0,0,0.0,0.0,0.0,0,0.0
53,2.4857142857142858,2.4845820073368343,2.4794284111680702,0.005153596169393055,0,0,0.0,0.0,0.0,0,0.0
54,2.4842490842490843,2.4840536943127556,2.4792832111215977,0.004770483191749889,0,0,0.0,0.0,0.0,0,0.0
55,2.482783882783883,2.483504412942514,2.4791379890597725,0.004366423883295181,0,0,0.0,0.0,0.0,0,0.0
56,2.482783882783883,2.482934707504376,2.478992749411435,0.003941958093457081,0,0,0.0,0.0,0.0,0,0.0
57,2.482783882783883,2.4823452200614007,2.4788474966115994,0.003497723450279707,0,0,0.0,0.0,0.0,0,0.0
58,2.4813186813186814,2.4817365243624434,2.478702235100854,0.0030342892620308926,0,0,0.0,0.0,0.0,0,0.0
59,2.4813186813186814,2.4811090640882636,2.4785569693247314,0.0025520947639368075,0,0,0.0,0.0,0.0,0,0.0
60,2.47985347985348,2.480463208364364,2.478411703733051,0.002051504631680169,0,0,0.0,0.0,0.0,0,0.0
61,2.47985347985348,2.4797994120870053,2.4782664427792374,0.0015329693080977091,0,0,0.0,0.0,0.0,0,0.0
62,2.47985347985348,2.479118441689804,2.4781211909196115,0.000997250770484813,0,0,0.0,0.0,0.0,0,0.0
63,2.4783882783882785,2.4784215906554263,2.477975952612654,0.0004456380430268962,0,0,0.0,0.0,0.0,0,0.0
64,2.4783882783882785,2.477710787036214,2.4778307323182482,-0.00011994528181809988,0,0,0.0,0.0,0.0,0,0.0
65,2.476923076923077,2.4769885215124106,2.4776855344968998,-0.0006970129843112231,0,0,0.0,0.0,0.0,0,0.0
66,2.4754578754578755,2.4762576031393695,2.4775403636089353,-0.0012827604694265159,0,0,0.0,0.0,0.0,0,0.0
67,2.4754578754578755,2.4755208442599725,2.4773952241136885,-0.0018743798536150422,0,0,0.0,0.0,0.0,0,0.0
68,2.473992673992674,2.474780831816237,2.4772501204686694,-0.002469288652370647,0,0,0.0,0.0,0.0,0,0.0
69,2.473992673992674,2.4740399212979374,2.4771050571287296,-0.003065135830770317,0,0,0.0,0.0,0.0,0,0.0
70,2.473992673992674,2.4733004950018374,2.47696003854522,-0.003659543543399448,0,0,0.0,0.0,0.0,0,0.0
71,2.472527472527473,2.4725654026713357,2.4768150691651467,-0.0042496664938670645,0,0,0.0,0.0,0.0,0,0.0
72,2.472527472527473,2.4718384104379707,2.4766701534303315,-0.004831742992455711,0,0,0.0,0.0,0.0,0,0.0
73,2.471062271062271,2.4711244659070815,2.476525295776579,-0.005400829869631682,0,0,0.0,0.0,0.0,0,0.0
74,2.471062271062271,2.470429644613473,2.4763805006328536,-0.0059508560195541925,0,0,0.0,0.0,0.0,0,0.0
75,2.4695970695970697,2.4697607443821625,2.4762357724204778,-0.006475028038527893,0,0,0.0,0.0,0.0,0,0.0
76,2.468131868131868,2.4691246042389676,2.476091115552357,-0.006966511313640348,0,0,0.0,0.0,0.0,0,0.0
77,2.468131868131868,2.468527312843043,2.4759465344322398,-0.007419221589486803,0,0,0.0,0.0,0.0,0,0.0
78,2.468131868131868,2.4679735010381627,2.4758020334540287,-0.007828532416194613,0,0,0.0,0.0,0.0,0,0.0
79,2.468131868131868,2.4674658596488444,2.4756576170011404,-0.008191757352662768,0,0,0.0,0.0,0.0,0,0.0
80,2.466666666666667,2.467004917552805,2.4755132894459253,-0.008508371893525234,0,0,0.0,0.0,0.0,0,0.0
81,2.466666666666667,2.466589031353005,2.4753690551491565,-0.008780023796594864,0,0,0.0,0.0,0.0,0,0.0
82,2.466666666666667,2.4662145226172254,2.4752249184595776,-0.009010395842833377,0,0,0.0,0.0,0.0,0,0.0
83,2.4652014652014658,2.465875931122117,2.475080883713515,-0.009204952591917635,0,0,0.0,0.0,0.0,0,0.0
84,2.4652014652014658,2.465566388846197,2.4749369552345484,-0.009370566388909037,0,0,0.0,0.0,0.0,0,0.0
85,2.4652014652014658,2.4652781331036224,2.47479313733323,-0.009515004230203142,0,0,0.0,0.0,0.0,0,0.0
86,2.4652014652014658,2.465003153543637,2.4746494343068446,-0.00964628076384036,0,0,0.0,0.0,0.0,0,0.0
87,2.4652014652014658,2.464733906678302,2.4745058504391975,-0.00977194376156653,0,0,0.0,0.0,0.0,0,0.0
88,2.4652014652014658,2.4644639671490904,2.4743623900004255,-0.009898422852043731,0,0,0.0,0.0,0.0,0,0.0
89,2.463736263736264,2.464188468556697,2.4742190572468123,-0.010030588690861882,0,0,0.0,0.0,0.0,0,0.0
90,2.463736263736264,2.463904240791421,2.4740758564206073,-0.01017161562997038,0,0,0.0,0.0,0.0,0,0.0
91,2.463736263736264,2.463609645404586,2.4739327917498355,-0.010323146346071174,0,0,0.0,0.0,0.0,0,0.0
92,2.463736263736264,2.4633041882494173,2.4737898674480956,-0.01048567919953821,0,0,0.0,0.0,0.0,0,0.0
93,2.4622710622710624,2.462988019124507,2.473647087714346,-0.010659068590736134,0,0,0.0,0.0,0.0,0,0.0
94,2.4622710622710624,2.4626614289754816,2.473504456732674,-0.010843027758126022,0,0,0.0,0.0,0.0,0,0.0
95,2.4622710622710624,2.4623244467017367,2.473361978672049,-0.011037531971282571,0,0,0.0,0.0,0.0,0,0.0
96,2.4622710622710624,2.461976606626948,2.4732196576860637,-0.011243051060122092,0,0,0.0,0.0,0.0,0,0.0
97,2.4622710622710624,2.4616168933088476,2.473077497912657,-0.011460604604852476,0,0,0.0,0.0,0.0,0,0.0
98,2.460805860805861,2.461243806132733,2.472935503473822,-0.011691697342168284,0,0,0.0,0.0,0.0,0,0.0
99,2.460805860805861,2.460855470486192,2.4727936784752966,-0.011938207990220565,0,0,0.0,0.0,0.0,0,0.0
100,2.460805860805861,2.4604497594501478,2.472652027006235,-0.012202267557239303,0,0,0.0,0.0,0.0,0,0.0
101,2.45934065934066,2.4600244378786202,2.4725105531388567,-0.0124861152614247,0,0,0.0,0.0,0.0,0,0.0
102,2.45934065934066,2.4595773622411508,2.4723692609280703,-0.012791898688143712,0,0,0.0,0.0,0.0,0,0.0
103,2.45934065934066,2.4591067576997996,2.4722281544110696,-0.013121396712528773,0,0,0.0,0.0,0.0,0,0.0
104,2.45934065934066,2.4586115550424554,2.4720872376068983,-0.013475682565736974,0,0,0.0,0.0,0.0,0,0.0
105,2.457875457875458,2.458091722080265,2.4719465145159836,-0.013854792437047701,0,0,0.0,0.0,0.0,0,0.0
106,2.457875457875458,2.4575485044576784,2.4718059891196327,-0.014257484663319102,0,0,0.0,0.0,0.0,0,0.0
107,2.456410256410256,2.4569845248830164,2.4716656653794984,-0.01468114049788246,0,0,0.0,0.0,0.0,0,0.0
108,2.456410256410256,2.4564037545508683,2.4715255472370083,-0.015121792687575429,0,0,0.0,0.0,0.0,0,0.0
109,2.454945054945055,2.455811415405075,2.471385638612767,-0.015574223209161481,0,0,0.0,0.0,0.0,0,0.0
110,2.456410256410256,2.4552138648355584,2.471245943405935,-0.016032078571880357,0,0,0.0,0.0,0.0,0,0.0
111,2.454945054945055,2.4546184625999925,2.4711064654935933,-0.0164880028951387,0,0,0.0,0.0,0.0,0,0.0
112,2.4534798534798536,2.454033367043717,2.470967208730099,-0.016933841687953706,0,0,0.0,0.0,0.0,0,0.0
113,2.4534798534798536,2.4534672044651025,2.4708281769464437,-0.017360972482946598,0,0,0.0,0.0,0.0,0,0.0
114,2.4534798534798536,2.452928605420263,2.4706893739496287,-0.017760768531005357,0,0,0.0,0.0,0.0,0,0.0
115,2.452014652014652,2.452425657261527,2.4705508035220656,-0.018125146262212382,0,0,0.0,0.0,0.0,0,0.0
116,2.452014652014652,2.4519653496721987,2.470412469421014,-0.01844711975052395,0,0,0.0,0.0,0.0,0,0.0
117,2.4505494505494503,2.4515530993324415,2.470274375378072,-0.018721276047374186,0,0,0.0,0.0,0.0,0,0.0
118,2.452014652014652,2.4511924380658527,2.4701365250987233,-0.018944087034648473,0,0,0.0,0.0,0.0,0,0.0
119,2.4505494505494503,2.4508849188580495,2.4699989222619494,-0.019114003405711552,0,0,0.0,0.0,0.0,0,0.0
120,2.4505494505494503,2.450630235614459,2.469861570519915,-0.019231334907301622,0,0,0.0,0.0,0.0,0,0.0
121,2.4505494505494503,2.4504264969994525,2.4697244734977293,-0.019297976500154555,0,0,0.0,0.0,0.0,0,0.0
122,2.4505494505494503,2.450270566120352,2.469587634793275,-0.019317068674833026,0,0,0.0,0.0,0.0,0,0.0
123,2.4505494505494503,2.4501583720198217,2.469451057977115,-0.01929268595923482,0,0,0.0,0.0,0.0,0,0.0
124,2.4505494505494503,2.4500851117744116,2.46931474659246,-0.01922963482002132,0,0,0.0,0.0,0.0,0,0.0
125,2.4490842490842493,2.450045304717739,2.4691787041552002,-0.01913339943946462,0,0,0.0,0.0,0.0,0,0.0
126,2.4505494505494503,2.4500327325265463,2.4690429341539915,-0.01901020162947862,0,0,0.0,0.0,0.0,0,0.0
127,2.4490842490842493,2.450040367822462,2.468907440050386,-0.01886707222998843,0,0,0.0,0.0,0.0,0,0.0
128,2.4505494505494503,2.450060417919461,2.4687722252790048,-0.01871180736163891,0,0,0.0,0.0,0.0,0,0.0
129,2.4490842490842493,2.450084577294235,2.468637293247732,-0.018552715955624216,0,0,0.0,0.0,0.0,0,0.0
130,2.4505494505494503,2.4501045121103537,2.468502647337931,-0.018398135229736337,0,0,0.0,0.0,0.0,0,0.0
131,2.4505494505494503,2.4501125172090172,2.4683682909046634,-0.01825577369783723,0,0,0.0,0.0,0.0,0,0.0
132,2.4505494505494503,2.450102211348223,2.4682342272769024,-0.01813201593090331,0,0,0.0,0.0,0.0,0,0.0
133,2.4505494505494503,2.4500691003336152,2.4681004597577307,-0.01803135942637256,0,0,0.0,0.0,0.0,0,0.0
134,2.4490842490842493,2.450010868867493,2.467966991624513,-0.017956122759311136,0,0,0.0,0.0,0.0,0,0.0
135,2.4505494505494503,2.449927351691201,2.467833826129036,-0.017906474440159716,0,0,0.0,0.0,0.0,0,0.0
136,2.4490842490842493,2.4498202297765452,2.467700966497616,-0.017880736723428835,0,0,0.0,0.0,0.0,0,0.0
137,2.4505494505494503,2.449692546360368,2.46756841593117,-0.017875869573192177,0,0,0.0,0.0,0.0,0,0.0
138,2.4490842490842493,2.4495481363467815,2.4674361776052534,-0.017888041260893363,0,0,0.0,0.0,0.0,0,0.0
139,2.4490842490842493,2.4493910451023533,2.467304254670071,-0.017913209570170653,0,0,0.0,0.0,0.0,0,0.0
140,2.4490842490842493,2.4492250041012347,2.467172650250462,-0.017947646151711287,0,0,0.0,0.0,0.0,0,0.0
141,2.4490842490842493,2.449053021623745,2.4670413674458658,-0.017988345824635363,0,0,0.0,0.0,0.0,0,0.0
142,2.4490842490842493,2.448877115366429,2.4669104093302767,-0.018033293966394644,0,0,0.0,0.0,0.0,0,0.0
143,2.4490842490842493,2.448698165172624,2.4667797789521884,-0.018081613782143405,0,0,0.0,0.0,0.0,0,0.0
144,2.4490842490842493,2.448515831317634,2.466649479334529,-0.01813364801950686,0,0,0.0,0.0,0.0,0,0.0
145,2.447619047619048,2.4483284969328833,2.4665195134745925,-0.01819101654435397,0,0,0.0,0.0,0.0,0,0.0
146,2.447619047619048,2.4481332519748955,2.466389884343966,-0.018256632371748453,0,0,0.0,0.0,0.0,0,0.0
147,2.447619047619048,2.4479260020099503,2.466260594888444,-0.018334592881205074,0,0,0.0,0.0,0.0,0,0.0
148,2.447619047619048,2.4477018004688236,2.466131648027934,-0.018429847561854475,0,0,0.0,0.0,0.0,0,0.0
149,2.447619047619048,2.447455440616658,2.466003046656341,-0.0185476060424593,0,0,0.0,0.0,0.0,0,0.0
150,2.447619047619048,2.4471822362335995,2.46587479364143,-0.01869255741063764,0,0,0.0,0.0,0.0,0,0.0
151,2.447619047619048,2.4468788318723,2.465746891824654,-0.018868059955193153,0,0,0.0,0.0,0.0,0,0.0
152,2.4461538461538463,2.4465438610860484,2.4656193440209484,-0.019075482937770352,0,0,0.0,0.0,0.0,0,0.0
153,2.4461538461538463,2.4461783222013276,2.4654921530184817,-0.019313830820056242,0,0,0.0,0.0,0.0,0,0.0
154,2.4461538461538463,2.4457856352932765,2.4653653215783606,-0.01957968628801763,0,0,0.0,0.0,0.0,0,0.0
155,2.444688644688645,2.4453714301210203,2.465238852434295,-0.019867422316239242,0,0,0.0,0.0,0.0,0,0.0
156,2.444688644688645,2.44494315929857,2.4651127482922255,-0.020169588996650167,0,0,0.0,0.0,0.0,0,0.0
157,2.444688644688645,2.4445096316624424,2.464987011829919,-0.02047738017050227,0,0,0.0,0.0,0.0,0,0.0
158,2.444688644688645,2.444080526892269,2.4648616456965486,-0.020781118807336643,0,0,0.0,0.0,0.0,0,0.0
159,2.443223443223443,2.4436659018166482,2.4647366525122636,-0.02107075069870478,0,0,0.0,0.0,0.0,0,0.0
160,2.443223443223443,2.443275665815549,2.4646120348677667,-0.02133636905533852,0,0,0.0,0.0,0.0,0,0.0
161,2.443223443223443,2.4429190079776615,2.464487795323909,-0.021568787349398717,0,0,0.0,0.0,0.0,0,0.0
162,2.443223443223443,2.442603783490038,2.4643639364113215,-0.021760152924464413,0,0,0.0,0.0,0.0,0,0.0
163,2.441758241758242,2.442335888910297,2.4642404606300885,-0.021904571723001635,0,0,0.0,0.0,0.0,0,0.0
164,2.441758241758242,2.442118683680255,2.4641173704494825,-0.02199868677246655,0,0,0.0,0.0,0.0,0,0.0
165,2.441758241758242,2.44195255349132,2.4639946683077616,-0.02204211481970953,0,0,0.0,0.0,0.0,0,0.0
166,2.441758241758242,2.4418347283809694,2.4638723566120366,-0.022037628234364615,0,0,0.0,0.0,0.0,0,0.0
167,2.441758241758242,2.4417594333376473,2.463750437738207,-0.02199100440388612,0,0,0.0,0.0,0.0,0,0.0
168,2.441758241758242,2.4417183757814547,2.4636289140309646,-0.021910538252865142,0,0,0.0,0.0,0.0,0,0.0
169,2.441758241758242,2.4417015040523022,2.4635077878038505,-0.021806283754932175,0,0,0.0,0.0,0.0,0,0.0
170,2.441758241758242,2.4416979294997723,2.463387061339366,-0.021689131843006478,0,0,0.0,0.0,0.0,0,0.0
171,2.441758241758242,2.441696891912245,2.46326673688911,-0.02156984498030657,0,0,0.0,0.0,0.0,0,0.0
172,2.441758241758242,2.4416886539342118,2.4631468166739396,-0.0214581627431977,0,0,0.0,0.0,0.0,0,0.0
173,2.441758241758242,2.441665226162833,2.4630273028841305,-0.021362076724796182,0,0,0.0,0.0,0.0,0,0.0
174,2.441758241758242,2.441620845834219,2.4629081976795306,-0.021287351848837552,0,0,0.0,0.0,0.0,0,0.0
175,2.441758241758242,2.441552157113696,2.4627895031896916,-0.021237346079548663,0,0,0.0,0.0,0.0,0,0.0
176,2.441758241758242,2.441458072041566,2.462671221513973,-0.021213149475986588,0,0,0.0,0.0,0.0,0,0.0
177,2.441758241758242,2.4413393329892488,2.462553354721613,-0.021214021735969913,0,0,0.0,0.0,0.0,0,0.0
178,2.4402930402930405,2.441197854833338,2.4624359048517612,-0.021238050022054894,0,0,0.0,0.0,0.0,0,0.0
179,2.4402930402930405,2.441035991334465,2.4623188739134805,-0.02128288258267319,0,0,0.0,0.0,0.0,0,0.0
180,2.4402930402930405,2.4408559118396433,2.4622022638857137,-0.02134635204975314,0,0,0.0,0.0,0.0,0,0.0
181,2.441758241758242,2.440659242975834,2.462086076717222,-0.021426833745096317,0,0,0.0,0.0,0.0,0,0.0
182,2.4402930402930405,2.440447016771841,2.461970314326496,-0.021523297558386865,0,0,0.0,0.0,0.0,0,0.0
183,2.4402930402930405,2.4402198363300363,2.461854978601641,-0.021635142275360984,0,0,0.0,0.0,0.0,0,0.0
184,2.4402930402930405,2.439978105830164,2.461740071400243,-0.021761965573859086,0,0,0.0,0.0,0.0,0,0.0
185,2.4402930402930405,2.439722192302696,2.461625594549209,-0.021903402250316985,0,0,0.0,0.0,0.0,0,0.0
186,2.438827838827839,2.4394524516126843,2.4615115498445896,-0.022059098235732134,0,0,0.0,0.0,0.0,0,0.0
187,2.438827838827839,2.4391691237416633,2.461397939051375,-0.022228815313561013,0,0,0.0,0.0,0.0,0,0.0
188,2.438827838827839,2.4388721627654255,2.461284763903277,-0.022412601141723092,0,0,0.0,0.0,0.0,0,0.0
189,2.438827838827839,2.4385610884272046,2.4611720261024876,-0.022610937679177424,0,0,0.0,0.0,0.0,0,0.0
190,2.438827838827839,2.4382349171357784,2.461059727319419,-0.022824810187557668,0,0,0.0,0.0,0.0,0,0.0
191,2.437362637362637,2.4378921853226405,2.4609478691924216,-0.023055683873720884,0,0,0.0,0.0,0.0,0,0.0
192,2.437362637362637,2.437531066992336,2.4608364533274787,-0.023305386339104856,0,0,0.0,0.0,0.0,0,0.0
193,2.437362637362637,2.4371496153860215,2.4607254812978785,-0.02357586591584254,0,0,0.0,0.0,0.0,0,0.0
194,2.435897435897436,2.436746185148551,2.460614954643859,-0.023868769499317245,0,0,0.0,0.0,0.0,0,0.0
195,2.435897435897436,2.436320080167131,2.4605048748722247,-0.02418479470912735,0,0,0.0,0.0,0.0,0,0.0
196,2.435897435897436,2.435872417457064,2.4603952434559284,-0.024522826002923524,0,0,0.0,0.0,0.0,0,0.0
197,2.435897435897436,2.4354071064822977,2.4602860618336266,-0.024878955355412884,0,0,0.0,0.0,0.0,0,0.0
198,2.435897435897436,2.4349317365557765,2.460177331409201,-0.025245594857533256,0,0,0.0,0.0,0.0,0,0.0
199,2.434432234432234,2.4344580924798627,2.46006905355126,-0.025610961075530948,0,0,0.0,0.0,0.0,0,0.0
200,2.434432234432234,2.4340020338578148,2.4599612295926288,-0.025959195738971413,0,0,0.0,0.0,0.0,0,0.0
201,2.434432234432234,2.4335825817482415,2.4598538608298397,-0.02627127908577928,0,0,0.0,0.0,0.0,0,0.0
202,2.4329670329670328,2.4332202132525733,2.459746948522655,-0.02652673527428612,0,0,0.0,0.0,0.0,0,0.0
203,2.4329670329670328,2.432934525868162,2.459640493893636,-0.02670596802970178,0,0,0.0,0.0,0.0,0,0.0
204,2.4329670329670328,2.432741578748934,2.4595344981277965,-0.026792919383112374,0,0,0.0,0.0,0.0,0,0.0
205,2.4315018315018313,2.4326513312896165,2.4594289623723595,-0.026777631087014666,0,0,0.0,0.0,0.0,0,0.0
206,2.4315018315018313,2.432665657838346,2.4593238877366406,-0.026658229902586244,0,0,0.0,0.0,0.0,0,0.0
207,2.4315018315018313,2.4327773959088574,2.45921927529207,-0.026441879387523386,0,0,0.0,0.0,0.0,0,0.0
208,2.4315018315018313,2.4329707540160714,2.459115126072358,-0.026144372060615546,0,0,0.0,0.0,0.0,0,0.0
209,2.434432234432234,2.4332231460080656,2.45901144107379,-0.025788295070072163,0,0,0.0,0.0,0.0,0,0.0
210,2.434432234432234,2.4335081700650005,2.458908221255634,-0.025400051194998503,0,0,0.0,0.0,0.0,0,0.0
211,2.435897435897436,2.4337991274739994,2.458805467540624,-0.02500634007100789,0,0,0.0,0.0,0.0,0,0.0
212,2.434432234432234,2.4340723245473983,2.4587031808154935,-0.024630856272497382,0,0,0.0,0.0,0.0,0,0.0
213,2.434432234432234,2.4343095017022174,2.458601361931519,-0.024291860233722585,0,0,0.0,0.0,0.0,0,0.0
214,2.434432234432234,2.4344990346367807,2.4585000117050355,-0.02400097707269513,0,0,0.0,0.0,0.0,0,0.0
215,2.434432234432234,2.4346359024344535,2.4583991309179125,-0.023763228487917898,0,0,0.0,0.0,0.0,0,0.0
216,2.434432234432234,2.434720677142973,2.458298720317959,-0.023578043179462965,0,0,0.0,0.0,0.0,0,0.0
217,2.434432234432234,2.4347579107075306,2.4581987806192633,-0.023440869916226646,0,0,0.0,0.0,0.0,0,0.0
218,2.434432234432234,2.4347543060750767,2.458099312502458,-0.023345006431891142,0,0,0.0,0.0,0.0,0,0.0
219,2.434432234432234,2.43471700482491,2.458000316614918,-0.023283311794533412,0,0,0.0,0.0,0.0,0,0.0
220,2.434432234432234,2.4346522343276957,2.457901793570903,-0.023249559247747006,0,0,0.0,0.0,0.0,0,0.0
221,2.434432234432234,2.4345644520722614,2.457803743951647,-0.023239291883940933,0,0,0.0,0.0,0.0,0,0.0
222,2.434432234432234,2.43445601831358,2.457706168305413,-0.023250149996402306,0,0,0.0,0.0,0.0,0,0.0
223,2.434432234432234,2.4343273333141617,2.457609067147506,-0.023281733837926716,0,0,0.0,0.0,0.0,0,0.0
224,2.434432234432234,2.4341773029121074,2.4575124409602584,-0.023335138052745584,0,0,0.0,0.0,0.0,0,0.0
225,2.434432234432234,2.4340039551714954,2.4574162901929855,-0.023412335026096676,0,0,0.0,0.0,0.0,0,0.0
226,2.434432234432234,2.433805029768538,2.4573206152619074,-0.02351558549798804,0,0,0.0,0.0,0.0,0,0.0
227,2.4329670329670328,2.4335784064420367,2.457225416550039,-0.0236470101126328,0,0,0.0,0.0,0.0,0,0.0
228,2.4329670329670328,2.4333223226966063,2.457130694407043,-0.023808371715078706,0,0,0.0,0.0,0.0,0,0.0
229,2.4329670329670328,2.433035420423803,2.4570364491490393,-0.024001028729889753,0,0,0.0,0.0,0.0,0,0.0
230,2.4329670329670328,2.4327167063894275,2.4569426810583788,-0.024225974673615633,0,0,0.0,0.0,0.0,0,0.0
231,2.4329670329670328,2.432365493133842,2.456849390383366,-0.02448389725419859,0,0,0.0,0.0,0.0,0,0.0
